FREQ, UX_2, , UX_3, , UX_4,,,,
, REAL, IMAGINARY, REAL, IMAGINARY, REAL, IMAGINARY,,,
3.229,1.37E-02,-2.54E-06,1.41E-02,-1.69E-06,5.19E-03,-2.24E-06,-2.24E-06,0.976098935,2.646004918
3.23,1.38E-02,-2.55E-06,1.41E-02,-1.70E-06,5.23E-03,-2.25E-06,-2.25E-06,0.977157153,2.635135463
3.231,1.38E-02,-2.56E-06,1.41E-02,-1.71E-06,5.26E-03,-2.26E-06,-2.26E-06,0.978211182,2.624371527
3.232,1.38E-02,-2.57E-06,1.41E-02,-1.72E-06,5.30E-03,-2.27E-06,-2.27E-06,0.979261015,2.61371146
3.233,1.39E-02,-2.58E-06,1.42E-02,-1.73E-06,5.33E-03,-2.28E-06,-2.28E-06,0.980306644,2.60315364
3.234,1.39E-02,-2.59E-06,1.42E-02,-1.74E-06,5.37E-03,-2.29E-06,-2.29E-06,0.981348059,2.592696484
3.235,1.39E-02,-2.60E-06,1.42E-02,-1.75E-06,5.40E-03,-2.30E-06,-2.30E-06,0.982385254,2.582338437
3.236,1.40E-02,-2.61E-06,1.42E-02,-1.76E-06,5.44E-03,-2.31E-06,-2.31E-06,0.983418221,2.572077977
3.237,1.40E-02,-2.62E-06,1.42E-02,-1.77E-06,5.47E-03,-2.32E-06,-2.32E-06,0.984446952,2.561913615
3.238,1.41E-02,-2.63E-06,1.43E-02,-1.78E-06,5.51E-03,-2.33E-06,-2.33E-06,0.985471437,2.551843889
3.239,1.41E-02,-2.64E-06,1.43E-02,-1.79E-06,5.54E-03,-2.34E-06,-2.34E-06,0.986491672,2.541867368
3.24,1.41E-02,-2.65E-06,1.43E-02,-1.80E-06,5.58E-03,-2.35E-06,-2.35E-06,0.987507645,2.531982647
3.241,1.42E-02,-2.66E-06,1.43E-02,-1.81E-06,5.61E-03,-2.36E-06,-2.36E-06,0.98851935,2.522188352
3.242,1.42E-02,-2.67E-06,1.43E-02,-1.82E-06,5.65E-03,-2.38E-06,-2.38E-06,0.989526779,2.512483134
3.243,1.42E-02,-2.68E-06,1.44E-02,-1.83E-06,5.69E-03,-2.39E-06,-2.39E-06,0.990529925,2.502865673
3.244,1.43E-02,-2.69E-06,1.44E-02,-1.84E-06,5.72E-03,-2.40E-06,-2.40E-06,0.991528778,2.493334672
3.245,1.43E-02,-2.71E-06,1.44E-02,-1.85E-06,5.76E-03,-2.41E-06,-2.41E-06,0.992523332,2.483888858
3.246,1.43E-02,-2.72E-06,1.44E-02,-1.87E-06,5.80E-03,-2.42E-06,-2.42E-06,0.993513578,2.474526988
3.247,1.44E-02,-2.73E-06,1.45E-02,-1.88E-06,5.83E-03,-2.43E-06,-2.43E-06,0.994499508,2.465247837
3.248,1.44E-02,-2.74E-06,1.45E-02,-1.89E-06,5.87E-03,-2.44E-06,-2.44E-06,0.995481116,2.456050209
3.249,1.45E-02,-2.75E-06,1.45E-02,-1.90E-06,5.91E-03,-2.45E-06,-2.45E-06,0.996458392,2.446932926
3.25,1.45E-02,-2.76E-06,1.45E-02,-1.91E-06,5.94E-03,-2.46E-06,-2.46E-06,0.997431329,2.437894834
3.251,1.45E-02,-2.77E-06,1.46E-02,-1.92E-06,5.98E-03,-2.48E-06,-2.48E-06,0.998399919,2.4289348
3.252,1.46E-02,-2.79E-06,1.46E-02,-1.94E-06,6.02E-03,-2.49E-06,-2.49E-06,0.999364155,2.420051717
3.253,1.46E-02,-2.80E-06,1.46E-02,-1.95E-06,6.06E-03,-2.50E-06,-2.50E-06,1.000324029,2.411244493
3.254,1.46E-02,-2.81E-06,1.46E-02,-1.96E-06,6.09E-03,-2.51E-06,-2.51E-06,1.001279532,2.402512058
3.255,1.47E-02,-2.82E-06,1.46E-02,-1.97E-06,6.13E-03,-2.52E-06,-2.52E-06,1.002230657,2.393853362
3.256,1.47E-02,-2.83E-06,1.47E-02,-1.98E-06,6.17E-03,-2.54E-06,-2.54E-06,1.003177396,2.385267374
3.257,1.48E-02,-2.85E-06,1.47E-02,-2.00E-06,6.21E-03,-2.55E-06,-2.55E-06,1.004119742,2.376753086
3.258,1.48E-02,-2.86E-06,1.47E-02,-2.01E-06,6.25E-03,-2.56E-06,-2.56E-06,1.005057686,2.3683095
3.259,1.48E-02,-2.87E-06,1.47E-02,-2.02E-06,6.28E-03,-2.57E-06,-2.57E-06,1.005991221,2.359935644
3.26,1.49E-02,-2.88E-06,1.48E-02,-2.03E-06,6.32E-03,-2.58E-06,-2.58E-06,1.006920339,2.351630559
3.261,1.49E-02,-2.90E-06,1.48E-02,-2.05E-06,6.36E-03,-2.60E-06,-2.60E-06,1.007845034,2.343393307
3.262,1.49E-02,-2.91E-06,1.48E-02,-2.06E-06,6.40E-03,-2.61E-06,-2.61E-06,1.008765295,2.335222962
3.263,1.50E-02,-2.92E-06,1.48E-02,-2.07E-06,6.44E-03,-2.62E-06,-2.62E-06,1.009681116,2.327118618
3.264,1.50E-02,-2.94E-06,1.49E-02,-2.09E-06,6.48E-03,-2.64E-06,-2.64E-06,1.01059249,2.319079386
3.265,1.51E-02,-2.95E-06,1.49E-02,-2.10E-06,6.52E-03,-2.65E-06,-2.65E-06,1.011499409,2.311104389
3.266,1.51E-02,-2.96E-06,1.49E-02,-2.11E-06,6.56E-03,-2.66E-06,-2.66E-06,1.012401864,2.303192769
3.267,1.51E-02,-2.98E-06,1.49E-02,-2.13E-06,6.60E-03,-2.68E-06,-2.68E-06,1.013299849,2.295343681
3.268,1.52E-02,-2.99E-06,1.50E-02,-2.14E-06,6.64E-03,-2.69E-06,-2.69E-06,1.014193355,2.287556294
3.269,1.52E-02,-3.00E-06,1.50E-02,-2.15E-06,6.68E-03,-2.70E-06,-2.70E-06,1.015082375,2.279829794
3.27,1.53E-02,-3.02E-06,1.50E-02,-2.17E-06,6.72E-03,-2.72E-06,-2.72E-06,1.015966902,2.27216338
3.271,1.53E-02,-3.03E-06,1.51E-02,-2.18E-06,6.76E-03,-2.73E-06,-2.73E-06,1.016846928,2.264556265
3.272,1.53E-02,-3.04E-06,1.51E-02,-2.19E-06,6.80E-03,-2.74E-06,-2.74E-06,1.017722444,2.257007673
3.273,1.54E-02,-3.06E-06,1.51E-02,-2.21E-06,6.84E-03,-2.76E-06,-2.76E-06,1.018593444,2.249516845
3.274,1.54E-02,-3.07E-06,1.51E-02,-2.22E-06,6.88E-03,-2.77E-06,-2.77E-06,1.019459919,2.242083033
3.275,1.55E-02,-3.09E-06,1.52E-02,-2.24E-06,6.92E-03,-2.79E-06,-2.79E-06,1.020321864,2.234705503
3.276,1.55E-02,-3.10E-06,1.52E-02,-2.25E-06,6.96E-03,-2.80E-06,-2.80E-06,1.021179269,2.22738353
3.277,1.56E-02,-3.12E-06,1.52E-02,-2.27E-06,7.01E-03,-2.81E-06,-2.81E-06,1.022032127,2.220116406
3.278,1.56E-02,-3.13E-06,1.52E-02,-2.28E-06,7.05E-03,-2.83E-06,-2.83E-06,1.022880431,2.212903432
3.279,1.56E-02,-3.14E-06,1.53E-02,-2.30E-06,7.09E-03,-2.84E-06,-2.84E-06,1.023724172,2.205743919
3.28,1.57E-02,-3.16E-06,1.53E-02,-2.31E-06,7.13E-03,-2.86E-06,-2.86E-06,1.024563345,2.198637192
3.281,1.57E-02,-3.17E-06,1.53E-02,-2.33E-06,7.17E-03,-2.87E-06,-2.87E-06,1.02539794,2.191582588
3.282,1.58E-02,-3.19E-06,1.54E-02,-2.34E-06,7.22E-03,-2.89E-06,-2.89E-06,1.02622795,2.184579453
3.283,1.58E-02,-3.21E-06,1.54E-02,-2.36E-06,7.26E-03,-2.90E-06,-2.90E-06,1.02705337,2.177627144
3.284,1.58E-02,-3.22E-06,1.54E-02,-2.37E-06,7.30E-03,-2.92E-06,-2.92E-06,1.027874189,2.170725029
3.285,1.59E-02,-3.24E-06,1.54E-02,-2.39E-06,7.34E-03,-2.93E-06,-2.93E-06,1.028690401,2.163872484
3.286,1.59E-02,-3.25E-06,1.55E-02,-2.40E-06,7.39E-03,-2.95E-06,-2.95E-06,1.029502,2.1570689
3.287,1.60E-02,-3.27E-06,1.55E-02,-2.42E-06,7.43E-03,-2.97E-06,-2.97E-06,1.030308976,2.150313673
3.288,1.60E-02,-3.28E-06,1.55E-02,-2.43E-06,7.47E-03,-2.98E-06,-2.98E-06,1.031111323,2.143606211
3.289,1.61E-02,-3.30E-06,1.56E-02,-2.45E-06,7.52E-03,-3.00E-06,-3.00E-06,1.031909032,2.13694593
3.29,1.61E-02,-3.32E-06,1.56E-02,-2.47E-06,7.56E-03,-3.01E-06,-3.01E-06,1.032702099,2.130332258
3.291,1.62E-02,-3.33E-06,1.56E-02,-2.48E-06,7.61E-03,-3.03E-06,-3.03E-06,1.033490513,2.123764629
3.292,1.62E-02,-3.35E-06,1.57E-02,-2.50E-06,7.65E-03,-3.05E-06,-3.05E-06,1.034274268,2.117242488
3.293,1.62E-02,-3.37E-06,1.57E-02,-2.52E-06,7.69E-03,-3.06E-06,-3.06E-06,1.035053357,2.110765289
3.294,1.63E-02,-3.38E-06,1.57E-02,-2.53E-06,7.74E-03,-3.08E-06,-3.08E-06,1.035827773,2.104332491
3.295,1.63E-02,-3.40E-06,1.58E-02,-2.55E-06,7.78E-03,-3.10E-06,-3.10E-06,1.036597507,2.097943565
3.296,1.64E-02,-3.42E-06,1.58E-02,-2.57E-06,7.83E-03,-3.12E-06,-3.12E-06,1.037362553,2.091597991
3.297,1.64E-02,-3.44E-06,1.58E-02,-2.59E-06,7.88E-03,-3.13E-06,-3.13E-06,1.038122904,2.085295254
3.298,1.65E-02,-3.45E-06,1.59E-02,-2.60E-06,7.92E-03,-3.15E-06,-3.15E-06,1.03887855,2.079034846
3.299,1.65E-02,-3.47E-06,1.59E-02,-2.62E-06,7.97E-03,-3.17E-06,-3.17E-06,1.039629487,2.072816273
3.3,1.66E-02,-3.49E-06,1.59E-02,-2.64E-06,8.01E-03,-3.19E-06,-3.19E-06,1.040375706,2.066639042
3.301,1.66E-02,-3.51E-06,1.60E-02,-2.66E-06,8.06E-03,-3.20E-06,-3.20E-06,1.041117199,2.06050267
3.302,1.67E-02,-3.52E-06,1.60E-02,-2.68E-06,8.11E-03,-3.22E-06,-3.22E-06,1.041853961,2.054406683
3.303,1.67E-02,-3.54E-06,1.60E-02,-2.69E-06,8.15E-03,-3.24E-06,-3.24E-06,1.042585983,2.04835061
3.304,1.67E-02,-3.56E-06,1.61E-02,-2.71E-06,8.20E-03,-3.26E-06,-3.26E-06,1.043313258,2.042333993
3.305,1.68E-02,-3.58E-06,1.61E-02,-2.73E-06,8.25E-03,-3.28E-06,-3.28E-06,1.044035779,2.036356375
3.306,1.68E-02,-3.60E-06,1.61E-02,-2.75E-06,8.29E-03,-3.30E-06,-3.30E-06,1.044753539,2.03041731
3.307,1.69E-02,-3.62E-06,1.62E-02,-2.77E-06,8.34E-03,-3.31E-06,-3.31E-06,1.04546653,2.024516355
3.308,1.69E-02,-3.64E-06,1.62E-02,-2.79E-06,8.39E-03,-3.33E-06,-3.33E-06,1.046174746,2.018653077
3.309,1.70E-02,-3.66E-06,1.62E-02,-2.81E-06,8.44E-03,-3.35E-06,-3.35E-06,1.046878179,2.012827048
3.31,1.70E-02,-3.68E-06,1.63E-02,-2.83E-06,8.49E-03,-3.37E-06,-3.37E-06,1.047576821,2.007037846
3.311,1.71E-02,-3.70E-06,1.63E-02,-2.85E-06,8.54E-03,-3.39E-06,-3.39E-06,1.048270667,2.001285055
3.312,1.71E-02,-3.72E-06,1.63E-02,-2.87E-06,8.59E-03,-3.41E-06,-3.41E-06,1.048959708,1.995568266
3.313,1.72E-02,-3.74E-06,1.64E-02,-2.89E-06,8.63E-03,-3.43E-06,-3.43E-06,1.049643937,1.989887076
3.314,1.72E-02,-3.76E-06,1.64E-02,-2.91E-06,8.68E-03,-3.45E-06,-3.45E-06,1.050323348,1.984241086
3.315,1.73E-02,-3.78E-06,1.64E-02,-2.93E-06,8.73E-03,-3.47E-06,-3.47E-06,1.050997933,1.978629905
3.316,1.73E-02,-3.80E-06,1.65E-02,-2.95E-06,8.78E-03,-3.49E-06,-3.49E-06,1.051667685,1.973053146
3.317,1.74E-02,-3.82E-06,1.65E-02,-2.97E-06,8.83E-03,-3.52E-06,-3.52E-06,1.052332597,1.96751043
3.318,1.74E-02,-3.84E-06,1.66E-02,-2.99E-06,8.88E-03,-3.54E-06,-3.54E-06,1.052992662,1.96200138
3.319,1.75E-02,-3.86E-06,1.66E-02,-3.01E-06,8.94E-03,-3.56E-06,-3.56E-06,1.053647873,1.956525626
3.32,1.75E-02,-3.88E-06,1.66E-02,-3.03E-06,8.99E-03,-3.58E-06,-3.58E-06,1.054298222,1.951082803
3.321,1.76E-02,-3.91E-06,1.67E-02,-3.06E-06,9.04E-03,-3.60E-06,-3.60E-06,1.054943704,1.945672554
3.322,1.76E-02,-3.93E-06,1.67E-02,-3.08E-06,9.09E-03,-3.62E-06,-3.62E-06,1.05558431,1.940294522
3.323,1.77E-02,-3.95E-06,1.67E-02,-3.10E-06,9.14E-03,-3.65E-06,-3.65E-06,1.056220034,1.934948359
3.324,1.77E-02,-3.97E-06,1.68E-02,-3.12E-06,9.19E-03,-3.67E-06,-3.67E-06,1.056850868,1.929633718
3.325,1.78E-02,-4.00E-06,1.68E-02,-3.15E-06,9.25E-03,-3.69E-06,-3.69E-06,1.057476807,1.924350262
3.326,1.78E-02,-4.02E-06,1.69E-02,-3.17E-06,9.30E-03,-3.71E-06,-3.71E-06,1.058097841,1.919097654
3.327,1.79E-02,-4.04E-06,1.69E-02,-3.19E-06,9.35E-03,-3.74E-06,-3.74E-06,1.058713966,1.913875565
3.328,1.80E-02,-4.07E-06,1.69E-02,-3.22E-06,9.41E-03,-3.76E-06,-3.76E-06,1.059325174,1.908683668
3.329,1.80E-02,-4.09E-06,1.70E-02,-3.24E-06,9.46E-03,-3.78E-06,-3.78E-06,1.059931457,1.903521642
3.33,1.81E-02,-4.11E-06,1.70E-02,-3.26E-06,9.51E-03,-3.81E-06,-3.81E-06,1.06053281,1.898389169
3.331,1.81E-02,-4.14E-06,1.71E-02,-3.29E-06,9.57E-03,-3.83E-06,-3.83E-06,1.061129224,1.893285938
3.332,1.82E-02,-4.16E-06,1.71E-02,-3.31E-06,9.62E-03,-3.86E-06,-3.86E-06,1.061720694,1.888211639
3.333,1.82E-02,-4.19E-06,1.72E-02,-3.34E-06,9.68E-03,-3.88E-06,-3.88E-06,1.062307211,1.883165968
3.334,1.83E-02,-4.21E-06,1.72E-02,-3.36E-06,9.73E-03,-3.91E-06,-3.91E-06,1.062888771,1.878148625
3.335,1.83E-02,-4.24E-06,1.72E-02,-3.39E-06,9.79E-03,-3.93E-06,-3.93E-06,1.063465365,1.873159314
3.336,1.84E-02,-4.26E-06,1.73E-02,-3.41E-06,9.84E-03,-3.96E-06,-3.96E-06,1.064036986,1.868197743
3.337,1.84E-02,-4.29E-06,1.73E-02,-3.44E-06,9.90E-03,-3.98E-06,-3.98E-06,1.064603629,1.863263623
3.338,1.85E-02,-4.31E-06,1.74E-02,-3.46E-06,9.96E-03,-4.01E-06,-4.01E-06,1.065165285,1.858356671
3.339,1.86E-02,-4.34E-06,1.74E-02,-3.49E-06,1.00E-02,-4.03E-06,-4.03E-06,1.065721949,1.853476605
3.34,1.86E-02,-4.37E-06,1.75E-02,-3.52E-06,1.01E-02,-4.06E-06,-4.06E-06,1.066273614,1.848623147
3.341,1.87E-02,-4.39E-06,1.75E-02,-3.54E-06,1.01E-02,-4.09E-06,-4.09E-06,1.066820271,1.843796027
3.342,1.87E-02,-4.42E-06,1.76E-02,-3.57E-06,1.02E-02,-4.12E-06,-4.12E-06,1.067361917,1.838994971
3.343,1.88E-02,-4.45E-06,1.76E-02,-3.60E-06,1.02E-02,-4.14E-06,-4.14E-06,1.067898542,1.834219716
3.344,1.89E-02,-4.48E-06,1.76E-02,-3.63E-06,1.03E-02,-4.17E-06,-4.17E-06,1.06843014,1.829469997
3.345,1.89E-02,-4.51E-06,1.77E-02,-3.65E-06,1.04E-02,-4.20E-06,-4.20E-06,1.068956706,1.824745557
3.346,1.90E-02,-4.53E-06,1.77E-02,-3.68E-06,1.04E-02,-4.23E-06,-4.23E-06,1.069478231,1.820046141
3.347,1.90E-02,-4.56E-06,1.78E-02,-3.71E-06,1.05E-02,-4.26E-06,-4.26E-06,1.069994711,1.815371492
3.348,1.91E-02,-4.59E-06,1.78E-02,-3.74E-06,1.05E-02,-4.28E-06,-4.28E-06,1.070506136,1.810721363
3.349,1.91E-02,-4.62E-06,1.79E-02,-3.77E-06,1.06E-02,-4.31E-06,-4.31E-06,1.071012502,1.806095507
3.35,1.92E-02,-4.65E-06,1.79E-02,-3.80E-06,1.07E-02,-4.34E-06,-4.34E-06,1.071513802,1.801493685
3.351,1.93E-02,-4.68E-06,1.80E-02,-3.83E-06,1.07E-02,-4.37E-06,-4.37E-06,1.072010028,1.796915651
3.352,1.93E-02,-4.71E-06,1.80E-02,-3.86E-06,1.08E-02,-4.40E-06,-4.40E-06,1.072501174,1.792361169
3.353,1.94E-02,-4.74E-06,1.81E-02,-3.89E-06,1.08E-02,-4.43E-06,-4.43E-06,1.072987233,1.787830009
3.354,1.95E-02,-4.77E-06,1.81E-02,-3.92E-06,1.09E-02,-4.46E-06,-4.46E-06,1.0734682,1.783321939
3.355,1.95E-02,-4.80E-06,1.82E-02,-3.95E-06,1.10E-02,-4.50E-06,-4.50E-06,1.073944068,1.778836727
3.356,1.96E-02,-4.84E-06,1.82E-02,-3.98E-06,1.10E-02,-4.53E-06,-4.53E-06,1.074414829,1.774374152
3.357,1.96E-02,-4.87E-06,1.83E-02,-4.02E-06,1.11E-02,-4.56E-06,-4.56E-06,1.074880477,1.769933988
3.358,1.97E-02,-4.90E-06,1.83E-02,-4.05E-06,1.12E-02,-4.59E-06,-4.59E-06,1.075341006,1.765516019
3.359,1.98E-02,-4.93E-06,1.84E-02,-4.08E-06,1.12E-02,-4.62E-06,-4.62E-06,1.075796409,1.761120026
3.36,1.98E-02,-4.97E-06,1.84E-02,-4.11E-06,1.13E-02,-4.66E-06,-4.66E-06,1.076246681,1.756745797
3.361,1.99E-02,-5.00E-06,1.85E-02,-4.15E-06,1.14E-02,-4.69E-06,-4.69E-06,1.076691814,1.752393117
3.362,2.00E-02,-5.03E-06,1.85E-02,-4.18E-06,1.14E-02,-4.72E-06,-4.72E-06,1.077131801,1.748061776
3.363,2.00E-02,-5.07E-06,1.86E-02,-4.22E-06,1.15E-02,-4.76E-06,-4.76E-06,1.077566637,1.743751573
3.364,2.01E-02,-5.10E-06,1.87E-02,-4.25E-06,1.16E-02,-4.79E-06,-4.79E-06,1.077996315,1.7394623
3.365,2.02E-02,-5.14E-06,1.87E-02,-4.29E-06,1.16E-02,-4.83E-06,-4.83E-06,1.078420829,1.735193759
3.366,2.02E-02,-5.17E-06,1.88E-02,-4.32E-06,1.17E-02,-4.86E-06,-4.86E-06,1.078840171,1.730945745
3.367,2.03E-02,-5.21E-06,1.88E-02,-4.36E-06,1.18E-02,-4.90E-06,-4.90E-06,1.079254336,1.726718068
3.368,2.04E-02,-5.25E-06,1.89E-02,-4.39E-06,1.18E-02,-4.94E-06,-4.94E-06,1.079663319,1.72251053
3.369,2.04E-02,-5.28E-06,1.89E-02,-4.43E-06,1.19E-02,-4.97E-06,-4.97E-06,1.08006711,1.718322938
3.37,2.05E-02,-5.32E-06,1.90E-02,-4.47E-06,1.20E-02,-5.01E-06,-5.01E-06,1.080465706,1.714155107
3.371,2.06E-02,-5.36E-06,1.90E-02,-4.50E-06,1.20E-02,-5.05E-06,-5.05E-06,1.080859099,1.710006844
3.372,2.07E-02,-5.40E-06,1.91E-02,-4.54E-06,1.21E-02,-5.09E-06,-5.09E-06,1.081247283,1.705877969
3.373,2.07E-02,-5.43E-06,1.92E-02,-4.58E-06,1.22E-02,-5.12E-06,-5.12E-06,1.081630252,1.701768297
3.374,2.08E-02,-5.47E-06,1.92E-02,-4.62E-06,1.23E-02,-5.16E-06,-5.16E-06,1.082007999,1.697677646
3.375,2.09E-02,-5.51E-06,1.93E-02,-4.66E-06,1.23E-02,-5.20E-06,-5.20E-06,1.082380519,1.693605838
3.376,2.09E-02,-5.55E-06,1.93E-02,-4.70E-06,1.24E-02,-5.24E-06,-5.24E-06,1.082747804,1.689552697
3.377,2.10E-02,-5.59E-06,1.94E-02,-4.74E-06,1.25E-02,-5.28E-06,-5.28E-06,1.08310985,1.685518049
3.378,2.11E-02,-5.63E-06,1.95E-02,-4.78E-06,1.25E-02,-5.32E-06,-5.32E-06,1.083466649,1.681501721
3.379,2.12E-02,-5.68E-06,1.95E-02,-4.82E-06,1.26E-02,-5.37E-06,-5.37E-06,1.083818195,1.677503542
3.38,2.12E-02,-5.72E-06,1.96E-02,-4.86E-06,1.27E-02,-5.41E-06,-5.41E-06,1.084164482,1.673523344
3.381,2.13E-02,-5.76E-06,1.97E-02,-4.91E-06,1.28E-02,-5.45E-06,-5.45E-06,1.084505505,1.669560959
3.382,2.14E-02,-5.80E-06,1.97E-02,-4.95E-06,1.28E-02,-5.49E-06,-5.49E-06,1.084841256,1.665616227
3.383,2.15E-02,-5.85E-06,1.98E-02,-4.99E-06,1.29E-02,-5.54E-06,-5.54E-06,1.08517173,1.661688979
3.384,2.15E-02,-5.89E-06,1.98E-02,-5.04E-06,1.30E-02,-5.58E-06,-5.58E-06,1.085496921,1.65777906
3.385,2.16E-02,-5.94E-06,1.99E-02,-5.08E-06,1.31E-02,-5.63E-06,-5.63E-06,1.085816823,1.653886306
3.386,2.17E-02,-5.98E-06,2.00E-02,-5.13E-06,1.31E-02,-5.67E-06,-5.67E-06,1.086131428,1.650010563
3.387,2.18E-02,-6.03E-06,2.00E-02,-5.17E-06,1.32E-02,-5.72E-06,-5.72E-06,1.086440732,1.646151675
3.388,2.19E-02,-6.07E-06,2.01E-02,-5.22E-06,1.33E-02,-5.76E-06,-5.76E-06,1.086744728,1.642309487
3.389,2.19E-02,-6.12E-06,2.02E-02,-5.27E-06,1.34E-02,-5.81E-06,-5.81E-06,1.087043412,1.638483849
3.39,2.20E-02,-6.17E-06,2.02E-02,-5.31E-06,1.35E-02,-5.86E-06,-5.86E-06,1.087336774,1.63467461
3.391,2.21E-02,-6.22E-06,2.03E-02,-5.36E-06,1.35E-02,-5.91E-06,-5.91E-06,1.087624811,1.630881619
3.392,2.22E-02,-6.27E-06,2.04E-02,-5.41E-06,1.36E-02,-5.96E-06,-5.96E-06,1.087907517,1.627104734
3.393,2.23E-02,-6.32E-06,2.05E-02,-5.46E-06,1.37E-02,-6.00E-06,-6.00E-06,1.088184885,1.623343806
3.394,2.23E-02,-6.37E-06,2.05E-02,-5.51E-06,1.38E-02,-6.05E-06,-6.05E-06,1.088456909,1.619598693
3.395,2.24E-02,-6.42E-06,2.06E-02,-5.56E-06,1.39E-02,-6.11E-06,-6.11E-06,1.088723584,1.615869251
3.396,2.25E-02,-6.47E-06,2.07E-02,-5.61E-06,1.40E-02,-6.16E-06,-6.16E-06,1.088984903,1.612155342
3.397,2.26E-02,-6.52E-06,2.07E-02,-5.66E-06,1.40E-02,-6.21E-06,-6.21E-06,1.089240861,1.608456827
3.398,2.27E-02,-6.57E-06,2.08E-02,-5.72E-06,1.41E-02,-6.26E-06,-6.26E-06,1.089491452,1.604773566
3.399,2.28E-02,-6.63E-06,2.09E-02,-5.77E-06,1.42E-02,-6.32E-06,-6.32E-06,1.089736669,1.601105425
3.4,2.29E-02,-6.68E-06,2.10E-02,-5.82E-06,1.43E-02,-6.37E-06,-6.37E-06,1.089976508,1.597452269
3.401,2.29E-02,-6.74E-06,2.10E-02,-5.88E-06,1.44E-02,-6.43E-06,-6.43E-06,1.090210962,1.593813966
3.402,2.30E-02,-6.79E-06,2.11E-02,-5.94E-06,1.45E-02,-6.48E-06,-6.48E-06,1.090440025,1.590190384
3.403,2.31E-02,-6.85E-06,2.12E-02,-5.99E-06,1.46E-02,-6.54E-06,-6.54E-06,1.090663692,1.586581392
3.404,2.32E-02,-6.91E-06,2.13E-02,-6.05E-06,1.47E-02,-6.59E-06,-6.59E-06,1.090881957,1.58298686
3.405,2.33E-02,-6.97E-06,2.14E-02,-6.11E-06,1.48E-02,-6.65E-06,-6.65E-06,1.091094814,1.579406666
3.406,2.34E-02,-7.02E-06,2.14E-02,-6.17E-06,1.48E-02,-6.71E-06,-6.71E-06,1.091302257,1.575840679
3.407,2.35E-02,-7.08E-06,2.15E-02,-6.23E-06,1.49E-02,-6.77E-06,-6.77E-06,1.091504281,1.572288775
3.408,2.36E-02,-7.15E-06,2.16E-02,-6.29E-06,1.50E-02,-6.83E-06,-6.83E-06,1.09170088,1.568750832
3.409,2.37E-02,-7.21E-06,2.17E-02,-6.35E-06,1.51E-02,-6.89E-06,-6.89E-06,1.091892047,1.565226728
3.41,2.38E-02,-7.27E-06,2.18E-02,-6.41E-06,1.52E-02,-6.96E-06,-6.96E-06,1.092077779,1.561716343
3.411,2.39E-02,-7.33E-06,2.18E-02,-6.47E-06,1.53E-02,-7.02E-06,-7.02E-06,1.092258069,1.558219556
3.412,2.40E-02,-7.40E-06,2.19E-02,-6.54E-06,1.54E-02,-7.08E-06,-7.08E-06,1.092432911,1.554736249
3.413,2.41E-02,-7.46E-06,2.20E-02,-6.60E-06,1.55E-02,-7.15E-06,-7.15E-06,1.092602299,1.551266305
3.414,2.41E-02,-7.53E-06,2.21E-02,-6.67E-06,1.56E-02,-7.21E-06,-7.21E-06,1.092766229,1.547809609
3.415,2.42E-02,-7.59E-06,2.22E-02,-6.74E-06,1.57E-02,-7.28E-06,-7.28E-06,1.092924694,1.544366046
3.416,2.43E-02,-7.66E-06,2.23E-02,-6.80E-06,1.58E-02,-7.35E-06,-7.35E-06,1.093077689,1.540935503
3.417,2.44E-02,-7.73E-06,2.24E-02,-6.87E-06,1.59E-02,-7.42E-06,-7.42E-06,1.093225209,1.537517868
3.418,2.45E-02,-7.80E-06,2.25E-02,-6.94E-06,1.60E-02,-7.49E-06,-7.49E-06,1.093367247,1.53411303
3.419,2.47E-02,-7.87E-06,2.25E-02,-7.01E-06,1.61E-02,-7.56E-06,-7.56E-06,1.093503799,1.530720878
3.42,2.48E-02,-7.94E-06,2.26E-02,-7.08E-06,1.62E-02,-7.63E-06,-7.63E-06,1.09363486,1.527341306
3.421,2.49E-02,-8.02E-06,2.27E-02,-7.16E-06,1.63E-02,-7.70E-06,-7.70E-06,1.093760421,1.523974202
3.422,2.50E-02,-8.09E-06,2.28E-02,-7.23E-06,1.64E-02,-7.78E-06,-7.78E-06,1.093880481,1.520619464
3.423,2.51E-02,-8.17E-06,2.29E-02,-7.31E-06,1.65E-02,-7.85E-06,-7.85E-06,1.093995031,1.517276983
3.424,2.52E-02,-8.24E-06,2.30E-02,-7.38E-06,1.66E-02,-7.93E-06,-7.93E-06,1.094104069,1.513946658
3.425,2.53E-02,-8.32E-06,2.31E-02,-7.46E-06,1.67E-02,-8.01E-06,-8.01E-06,1.094207586,1.510628383
3.426,2.54E-02,-8.40E-06,2.32E-02,-7.54E-06,1.68E-02,-8.09E-06,-8.09E-06,1.09430558,1.507322057
3.427,2.55E-02,-8.48E-06,2.33E-02,-7.62E-06,1.70E-02,-8.17E-06,-8.17E-06,1.094398043,1.504027578
3.428,2.56E-02,-8.56E-06,2.34E-02,-7.70E-06,1.71E-02,-8.25E-06,-8.25E-06,1.094484971,1.500744847
3.429,2.57E-02,-8.64E-06,2.35E-02,-7.78E-06,1.72E-02,-8.33E-06,-8.33E-06,1.094566358,1.497473762
