  2.800   1.400      52124.980 
  2.850   1.400      52124.980 
  2.900   1.400      52124.980 
  2.950   1.400      52124.980 
  3.000   1.400      52124.980 

  0.250   1.450     187079.297 
  0.300   1.450     187079.297 
  0.350   1.450     187079.297 
  0.400   1.450     187079.297 
  0.450   1.450     187079.297 
  0.500   1.450     177477.327 
  0.550   1.450     167875.357 
  0.600   1.450     142833.419 
  0.650   1.450     113423.956 
  0.700   1.450      86626.230 
  0.750   1.450      66895.553 
  0.800   1.450      52388.348 
  0.850   1.450      41743.879 
  0.900   1.450      33996.461 
  0.950   1.450      28487.673 
  1.000   1.450      24690.780 
  1.050   1.450      22232.676 
  1.100   1.450      20849.992 
  1.150   1.450      20279.361 
  1.200   1.450      20323.255 
  1.250   1.450      20849.992 
  1.300   1.450      21705.939 
  1.350   1.450      22825.254 
  1.400   1.450      24120.149 
  1.450   1.450      25524.780 
  1.500   1.450      27017.200 
  1.550   1.450      28575.463 
  1.600   1.450      30133.725 
  1.650   1.450      31713.935 
  1.700   1.450      33272.198 
  1.750   1.450      34830.460 
  1.800   1.450      36366.776 
  1.850   1.450      37859.196 
  1.900   1.450      39329.669 
  1.950   1.450      40909.879 
  2.000   1.450      42753.457 
  2.050   1.450      43828.878 
  2.100   1.450      44904.299 
  2.150   1.450      46089.456 
  2.200   1.450      47274.613 
  2.250   1.450      48459.771 
  2.300   1.450      49644.928 
  2.350   1.450      50731.323 
  2.400   1.450      51817.717 
  2.450   1.450      51817.717 
  2.500   1.450      51817.717 
  2.550   1.450      51817.717 
  2.600   1.450      51817.717 
  2.650   1.450      51817.717 
  2.700   1.450      51817.717 
  2.750   1.450      51817.717 
  2.800   1.450      51817.717 
  2.850   1.450      51817.717 
  2.900   1.450      51817.717 
  2.950   1.450      51817.717 
  3.000   1.450      51817.717 

  0.250   1.500     180495.089 
  0.300   1.500     180495.089 
  0.350   1.500     180495.089 
  0.400   1.500     180495.089 
  0.450   1.500     180495.089 
  0.500   1.500     170958.961 
  0.550   1.500     161422.833 
  0.600   1.500     136710.105 
  0.650   1.500     107761.538 
  0.700   1.500      81424.706 
  0.750   1.500      62154.924 
  0.800   1.500      48042.771 
  0.850   1.500      37771.407 
  0.900   1.500      30353.199 
  0.950   1.500      25129.727 
  1.000   1.500      21574.255 
  1.050   1.500      19357.572 
  1.100   1.500      18150.467 
  1.150   1.500      17777.362 
  1.200   1.500      17996.835 
  1.250   1.500      18699.151 
  1.300   1.500      19752.624 
  1.350   1.500      21025.571 
  1.400   1.500      22474.097 
  1.450   1.500      24010.412 
  1.500   1.500      25634.516 
  1.550   1.500      27302.516 
  1.600   1.500      28992.463 
  1.650   1.500      30660.462 
  1.700   1.500      32328.461 
  1.750   1.500      33974.513 
  1.800   1.500      35576.671 
  1.850   1.500      37156.880 
  1.900   1.500      38693.196 
  1.950   1.500      40339.248 
  2.000   1.500      42226.721 
